"","regiao","estado","municipio","coduf","codmun","codRegiaoSaude","nomeRegiaoSaude","data","semanaEpi","populacaoTCU2019","casosAcumulado","casosNovos","obitosAcumulado","obitosNovos","Recuperadosnovos","emAcompanhamentoNovos","interior/metropolitana"
"1744","Nordeste","AL","Messias",27,NA,NA,NA,2021-05-11,19,17856,925,0,25,0,NA,NA,TRUE
"1745","Nordeste","AL","Minador do Negrão",27,NA,NA,NA,2021-05-11,19,5329,131,0,5,0,NA,NA,FALSE
"1746","Nordeste","AL","Monteirópolis",27,NA,NA,NA,2021-05-11,19,7159,186,0,2,0,NA,NA,FALSE
"1747","Nordeste","AL","Murici",27,NA,NA,NA,2021-05-11,19,28236,932,2,45,0,NA,NA,TRUE
"1748","Nordeste","AL","Novo Lino",27,NA,NA,NA,2021-05-11,19,12690,165,0,11,0,NA,NA,FALSE
"1749","Nordeste","AL","Olho d'Água das Flores",27,NA,NA,NA,2021-05-11,19,21688,1354,2,29,0,NA,NA,FALSE
"1750","Nordeste","AL","Olho d'Água do Casado",27,NA,NA,NA,2021-05-11,19,9373,98,1,5,0,NA,NA,FALSE
"1751","Nordeste","AL","Olho d'Água Grande",27,NA,NA,NA,2021-05-11,19,5123,176,0,8,0,NA,NA,FALSE
"1752","Nordeste","AL","Olivença",27,NA,NA,NA,2021-05-11,19,11624,422,0,9,0,NA,NA,FALSE
"1753","Nordeste","AL","Ouro Branco",27,NA,NA,NA,2021-05-11,19,11496,278,0,6,0,NA,NA,FALSE
"1754","Nordeste","AL","Palestina",27,NA,NA,NA,2021-05-11,19,5011,397,0,3,0,NA,NA,FALSE
"1755","Nordeste","AL","Palmeira dos Índios",27,NA,NA,NA,2021-05-11,19,73218,3680,15,89,0,NA,NA,FALSE
"1756","Nordeste","AL","Pão de Açúcar",27,NA,NA,NA,2021-05-11,19,24399,1060,2,21,0,NA,NA,FALSE
"1757","Nordeste","AL","Pariconha",27,NA,NA,NA,2021-05-11,19,10533,492,0,1,0,NA,NA,FALSE
"1758","Nordeste","AL","Paripueira",27,NA,NA,NA,2021-05-11,19,13176,289,1,16,0,NA,NA,TRUE
"1759","Nordeste","AL","Passo de Camaragibe",27,NA,NA,NA,2021-05-11,19,15245,510,3,13,0,NA,NA,FALSE
"1760","Nordeste","AL","Paulo Jacinto",27,NA,NA,NA,2021-05-11,19,7564,261,0,10,0,NA,NA,FALSE
"1761","Nordeste","AL","Penedo",27,NA,NA,NA,2021-05-11,19,63683,3139,36,33,0,NA,NA,FALSE
"1762","Nordeste","AL","Piaçabuçu",27,NA,NA,NA,2021-05-11,19,17827,681,0,16,0,NA,NA,FALSE
"1763","Nordeste","AL","Pilar",27,NA,NA,NA,2021-05-11,19,35111,2710,22,34,0,NA,NA,TRUE
"1764","Nordeste","AL","Pindoba",27,NA,NA,NA,2021-05-11,19,2908,86,0,1,0,NA,NA,FALSE
"1765","Nordeste","AL","Piranhas",27,NA,NA,NA,2021-05-11,19,25039,818,1,15,0,NA,NA,FALSE
"1766","Nordeste","AL","Poço das Trincheiras",27,NA,NA,NA,2021-05-11,19,14386,390,0,6,0,NA,NA,FALSE
"1767","Nordeste","AL","Porto Calvo",27,NA,NA,NA,2021-05-11,19,27165,1066,2,27,0,NA,NA,FALSE
"1768","Nordeste","AL","Porto de Pedras",27,NA,NA,NA,2021-05-11,19,7786,325,6,7,0,NA,NA,FALSE
"1769","Nordeste","AL","Porto Real do Colégio",27,NA,NA,NA,2021-05-11,19,20066,526,0,13,0,NA,NA,FALSE
"1770","Nordeste","AL","Quebrangulo",27,NA,NA,NA,2021-05-11,19,11294,733,5,11,0,NA,NA,FALSE
"1771","Nordeste","AL","Rio Largo",27,NA,NA,NA,2021-05-11,19,75120,2764,7,118,1,NA,NA,TRUE
"1772","Nordeste","AL","Roteiro",27,NA,NA,NA,2021-05-11,19,6664,298,0,11,0,NA,NA,FALSE
"1773","Nordeste","AL","Santa Luzia do Norte",27,NA,NA,NA,2021-05-11,19,7296,423,1,7,0,NA,NA,TRUE
"1774","Nordeste","AL","Santana do Ipanema",27,NA,NA,NA,2021-05-11,19,47654,3997,13,64,0,NA,NA,FALSE
"1775","Nordeste","AL","Santana do Mundaú",27,NA,NA,NA,2021-05-11,19,10740,662,0,13,0,NA,NA,FALSE
"1776","Nordeste","AL","São Brás",27,NA,NA,NA,2021-05-11,19,6961,310,0,3,0,NA,NA,FALSE
"1777","Nordeste","AL","São José da Laje",27,NA,NA,NA,2021-05-11,19,23927,1005,0,23,0,NA,NA,FALSE
"1778","Nordeste","AL","São José da Tapera",27,NA,NA,NA,2021-05-11,19,32260,1175,1,30,0,NA,NA,FALSE
"1779","Nordeste","AL","São Luís do Quitunde",27,NA,NA,NA,2021-05-11,19,34555,1087,2,22,0,NA,NA,FALSE
"1780","Nordeste","AL","São Miguel dos Campos",27,NA,NA,NA,2021-05-11,19,61251,3218,-3,73,0,NA,NA,FALSE
"1781","Nordeste","AL","São Miguel dos Milagres",27,NA,NA,NA,2021-05-11,19,7951,214,3,10,0,NA,NA,FALSE
"1782","Nordeste","AL","São Sebastião",27,NA,NA,NA,2021-05-11,19,34152,1390,1,25,0,NA,NA,FALSE
"1783","Nordeste","AL","Satuba",27,NA,NA,NA,2021-05-11,19,13828,871,1,29,0,NA,NA,TRUE
"1784","Nordeste","AL","Senador Rui Palmeira",27,NA,NA,NA,2021-05-11,19,13870,286,0,10,0,NA,NA,FALSE
"1785","Nordeste","AL","Tanque d'Arca",27,NA,NA,NA,2021-05-11,19,6162,297,1,4,0,NA,NA,FALSE
"1786","Nordeste","AL","Taquarana",27,NA,NA,NA,2021-05-11,19,19980,542,0,11,0,NA,NA,FALSE
"1787","Nordeste","AL","Teotônio Vilela",27,NA,NA,NA,2021-05-11,19,44169,1704,2,55,0,NA,NA,FALSE
"1788","Nordeste","AL","Traipu",27,NA,NA,NA,2021-05-11,19,27715,415,1,14,0,NA,NA,FALSE
"1789","Nordeste","AL","União dos Palmares",27,NA,NA,NA,2021-05-11,19,65611,1774,10,72,0,NA,NA,FALSE
"1790","Nordeste","AL","Viçosa",27,NA,NA,NA,2021-05-11,19,25733,1403,1,30,0,NA,NA,FALSE
"1791","Nordeste","SE",NA,28,NA,NA,NA,2021-05-11,19,NA,0,0,0,0,NA,NA,NA
"1792","Nordeste","SE","Amparo de São Francisco",28,NA,NA,NA,2021-05-11,19,2374,174,0,3,0,NA,NA,FALSE
"1793","Nordeste","SE","Aquidabã",28,NA,NA,NA,2021-05-11,19,21563,1801,14,31,1,NA,NA,FALSE
"1794","Nordeste","SE","Aracaju",28,NA,NA,NA,2021-05-11,19,657013,102353,354,1856,16,NA,NA,TRUE
"1795","Nordeste","SE","Arauá",28,NA,NA,NA,2021-05-11,19,10056,964,8,18,0,NA,NA,FALSE
"1796","Nordeste","SE","Areia Branca",28,NA,NA,NA,2021-05-11,19,18542,1475,0,37,0,NA,NA,FALSE
"1797","Nordeste","SE","Barra dos Coqueiros",28,NA,NA,NA,2021-05-11,19,30407,5721,21,75,0,NA,NA,TRUE
"1798","Nordeste","SE","Boquim",28,NA,NA,NA,2021-05-11,19,26816,1919,55,44,0,NA,NA,FALSE
"1799","Nordeste","SE","Brejo Grande",28,NA,NA,NA,2021-05-11,19,8309,345,11,12,0,NA,NA,FALSE
"1800","Nordeste","SE","Campo do Brito",28,NA,NA,NA,2021-05-11,19,18109,1680,4,22,0,NA,NA,FALSE
"1801","Nordeste","SE","Canhoba",28,NA,NA,NA,2021-05-11,19,4008,235,2,3,0,NA,NA,FALSE
"1802","Nordeste","SE","Canindé de São Francisco",28,NA,NA,NA,2021-05-11,19,29900,1708,0,33,0,NA,NA,FALSE
"1803","Nordeste","SE","Capela",28,NA,NA,NA,2021-05-11,19,34213,1844,5,38,1,NA,NA,FALSE
"1804","Nordeste","SE","Carira",28,NA,NA,NA,2021-05-11,19,22082,1705,1,37,0,NA,NA,FALSE
"1805","Nordeste","SE","Carmópolis",28,NA,NA,NA,2021-05-11,19,16634,729,0,33,0,NA,NA,FALSE
"1806","Nordeste","SE","Cedro de São João",28,NA,NA,NA,2021-05-11,19,5897,842,4,15,0,NA,NA,FALSE
"1807","Nordeste","SE","Cristinápolis",28,NA,NA,NA,2021-05-11,19,17874,516,0,25,0,NA,NA,FALSE
"1808","Nordeste","SE","Cumbe",28,NA,NA,NA,2021-05-11,19,3987,192,10,2,0,NA,NA,FALSE
"1809","Nordeste","SE","Divina Pastora",28,NA,NA,NA,2021-05-11,19,5138,747,4,11,0,NA,NA,FALSE
"1810","Nordeste","SE","Estância",28,NA,NA,NA,2021-05-11,19,69184,5980,24,147,1,NA,NA,FALSE
"1811","Nordeste","SE","Feira Nova",28,NA,NA,NA,2021-05-11,19,5584,200,3,7,0,NA,NA,FALSE
"1812","Nordeste","SE","Frei Paulo",28,NA,NA,NA,2021-05-11,19,15421,1259,0,25,0,NA,NA,FALSE
"1813","Nordeste","SE","Gararu",28,NA,NA,NA,2021-05-11,19,11604,293,0,12,0,NA,NA,FALSE
"1814","Nordeste","SE","General Maynard",28,NA,NA,NA,2021-05-11,19,3346,263,2,8,0,NA,NA,FALSE
"1815","Nordeste","SE","Gracho Cardoso",28,NA,NA,NA,2021-05-11,19,5818,353,1,6,0,NA,NA,FALSE
"1816","Nordeste","SE","Ilha das Flores",28,NA,NA,NA,2021-05-11,19,8520,317,2,15,0,NA,NA,FALSE
"1817","Nordeste","SE","Indiaroba",28,NA,NA,NA,2021-05-11,19,17957,304,6,21,0,NA,NA,FALSE
"1818","Nordeste","SE","Itabaiana",28,NA,NA,NA,2021-05-11,19,95427,9849,174,181,1,NA,NA,FALSE
"1819","Nordeste","SE","Itabaianinha",28,NA,NA,NA,2021-05-11,19,41928,2077,7,52,0,NA,NA,FALSE
"1820","Nordeste","SE","Itabi",28,NA,NA,NA,2021-05-11,19,4903,88,0,1,0,NA,NA,FALSE
"1821","Nordeste","SE","Itaporanga d'Ajuda",28,NA,NA,NA,2021-05-11,19,34356,2362,5,58,0,NA,NA,FALSE
"1822","Nordeste","SE","Japaratuba",28,NA,NA,NA,2021-05-11,19,18743,931,23,44,0,NA,NA,FALSE
"1823","Nordeste","SE","Japoatã",28,NA,NA,NA,2021-05-11,19,13434,252,1,17,0,NA,NA,FALSE
"1824","Nordeste","SE","Lagarto",28,NA,NA,NA,2021-05-11,19,104408,5585,16,160,1,NA,NA,FALSE
"1825","Nordeste","SE","Laranjeiras",28,NA,NA,NA,2021-05-11,19,29826,1384,14,48,0,NA,NA,FALSE
"1826","Nordeste","SE","Macambira",28,NA,NA,NA,2021-05-11,19,6919,426,3,5,0,NA,NA,FALSE
"1827","Nordeste","SE","Malhada dos Bois",28,NA,NA,NA,2021-05-11,19,3682,223,2,4,0,NA,NA,FALSE
"1828","Nordeste","SE","Malhador",28,NA,NA,NA,2021-05-11,19,12618,828,4,19,0,NA,NA,FALSE
"1829","Nordeste","SE","Maruim",28,NA,NA,NA,2021-05-11,19,17213,943,0,39,1,NA,NA,FALSE
"1830","Nordeste","SE","Moita Bonita",28,NA,NA,NA,2021-05-11,19,11335,979,1,11,0,NA,NA,FALSE
"1831","Nordeste","SE","Monte Alegre de Sergipe",28,NA,NA,NA,2021-05-11,19,15031,614,0,9,0,NA,NA,FALSE
"1832","Nordeste","SE","Muribeca",28,NA,NA,NA,2021-05-11,19,7625,213,8,13,0,NA,NA,FALSE
"1833","Nordeste","SE","Neópolis",28,NA,NA,NA,2021-05-11,19,18719,1044,7,33,0,NA,NA,FALSE
"1834","Nordeste","SE","Nossa Senhora Aparecida",28,NA,NA,NA,2021-05-11,19,8796,589,18,10,0,NA,NA,FALSE
"1835","Nordeste","SE","Nossa Senhora da Glória",28,NA,NA,NA,2021-05-11,19,36924,2281,4,59,0,NA,NA,FALSE
"1836","Nordeste","SE","Nossa Senhora das Dores",28,NA,NA,NA,2021-05-11,19,26629,1589,19,37,0,NA,NA,FALSE
"1837","Nordeste","SE","Nossa Senhora de Lourdes",28,NA,NA,NA,2021-05-11,19,6483,254,0,6,0,NA,NA,FALSE
"1838","Nordeste","SE","Nossa Senhora do Socorro",28,NA,NA,NA,2021-05-11,19,183628,14022,159,429,1,NA,NA,TRUE
"1839","Nordeste","SE","Pacatuba",28,NA,NA,NA,2021-05-11,19,14428,679,0,16,0,NA,NA,FALSE
"1840","Nordeste","SE","Pedra Mole",28,NA,NA,NA,2021-05-11,19,3261,207,0,3,0,NA,NA,FALSE
"1841","Nordeste","SE","Pedrinhas",28,NA,NA,NA,2021-05-11,19,9602,421,2,12,0,NA,NA,FALSE
"1842","Nordeste","SE","Pinhão",28,NA,NA,NA,2021-05-11,19,6576,239,0,14,0,NA,NA,FALSE
"1843","Nordeste","SE","Pirambu",28,NA,NA,NA,2021-05-11,19,9280,510,6,22,0,NA,NA,FALSE
"1844","Nordeste","SE","Poço Redondo",28,NA,NA,NA,2021-05-11,19,34775,731,2,24,0,NA,NA,FALSE
"1845","Nordeste","SE","Poço Verde",28,NA,NA,NA,2021-05-11,19,23728,1455,7,37,1,NA,NA,FALSE
"1846","Nordeste","SE","Porto da Folha",28,NA,NA,NA,2021-05-11,19,28596,1156,1,29,0,NA,NA,FALSE
"1847","Nordeste","SE","Propriá",28,NA,NA,NA,2021-05-11,19,29626,2603,1,58,0,NA,NA,FALSE
"1848","Nordeste","SE","Riachão do Dantas",28,NA,NA,NA,2021-05-11,19,19805,1092,0,26,1,NA,NA,FALSE
"1849","Nordeste","SE","Riachuelo",28,NA,NA,NA,2021-05-11,19,10213,560,0,14,0,NA,NA,FALSE
"1850","Nordeste","SE","Ribeirópolis",28,NA,NA,NA,2021-05-11,19,18652,1287,18,27,0,NA,NA,FALSE
"1851","Nordeste","SE","Rosário do Catete",28,NA,NA,NA,2021-05-11,19,10855,679,0,14,1,NA,NA,FALSE
"1852","Nordeste","SE","Salgado",28,NA,NA,NA,2021-05-11,19,19998,1030,22,31,0,NA,NA,FALSE
"1853","Nordeste","SE","Santa Luzia do Itanhy",28,NA,NA,NA,2021-05-11,19,14035,565,2,11,0,NA,NA,FALSE
"1854","Nordeste","SE","Santana do São Francisco",28,NA,NA,NA,2021-05-11,19,7780,449,13,13,0,NA,NA,FALSE
"1855","Nordeste","SE","Santa Rosa de Lima",28,NA,NA,NA,2021-05-11,19,3913,307,7,8,0,NA,NA,FALSE
"1856","Nordeste","SE","Santo Amaro das Brotas",28,NA,NA,NA,2021-05-11,19,12102,523,0,17,0,NA,NA,FALSE
"1857","Nordeste","SE","São Cristóvão",28,NA,NA,NA,2021-05-11,19,90072,7838,47,186,2,NA,NA,TRUE
"1858","Nordeste","SE","São Domingos",28,NA,NA,NA,2021-05-11,19,11137,723,5,29,0,NA,NA,FALSE
"1859","Nordeste","SE","São Francisco",28,NA,NA,NA,2021-05-11,19,3724,236,0,7,0,NA,NA,FALSE
"1860","Nordeste","SE","São Miguel do Aleixo",28,NA,NA,NA,2021-05-11,19,3930,366,1,3,0,NA,NA,FALSE
"1861","Nordeste","SE","Simão Dias",28,NA,NA,NA,2021-05-11,19,40484,2394,7,69,1,NA,NA,FALSE
"1862","Nordeste","SE","Siriri",28,NA,NA,NA,2021-05-11,19,8893,702,0,10,0,NA,NA,FALSE
"1863","Nordeste","SE","Telha",28,NA,NA,NA,2021-05-11,19,3227,316,0,7,0,NA,NA,FALSE
"1864","Nordeste","SE","Tobias Barreto",28,NA,NA,NA,2021-05-11,19,52191,3121,30,72,0,NA,NA,FALSE
"1865","Nordeste","SE","Tomar do Geru",28,NA,NA,NA,2021-05-11,19,13536,679,7,17,0,NA,NA,FALSE
"1866","Nordeste","SE","Umbaúba",28,NA,NA,NA,2021-05-11,19,25294,1741,19,36,0,NA,NA,FALSE
"1867","Nordeste","BA",NA,29,NA,NA,NA,2021-05-11,19,NA,10149,10,187,1,NA,NA,NA
"1868","Nordeste","BA","Abaíra",29,NA,NA,NA,2021-05-11,19,8739,251,0,10,0,NA,NA,FALSE
"1869","Nordeste","BA","Abaré",29,NA,NA,NA,2021-05-11,19,20086,761,6,8,0,NA,NA,FALSE
"1870","Nordeste","BA","Acajutiba",29,NA,NA,NA,2021-05-11,19,15159,478,0,14,0,NA,NA,FALSE
"1871","Nordeste","BA","Adustina",29,NA,NA,NA,2021-05-11,19,17040,654,4,11,0,NA,NA,FALSE
"1872","Nordeste","BA","Água Fria",29,NA,NA,NA,2021-05-11,19,16970,149,0,10,0,NA,NA,FALSE
"1873","Nordeste","BA","Érico Cardoso",29,NA,NA,NA,2021-05-11,19,10610,230,0,2,0,NA,NA,FALSE
"1874","Nordeste","BA","Aiquara",29,NA,NA,NA,2021-05-11,19,4446,442,0,11,1,NA,NA,FALSE
"1875","Nordeste","BA","Alagoinhas",29,NA,NA,NA,2021-05-11,19,151596,10996,13,218,1,NA,NA,FALSE
"1876","Nordeste","BA","Alcobaça",29,NA,NA,NA,2021-05-11,19,22470,1263,4,21,1,NA,NA,FALSE
"1877","Nordeste","BA","Almadina",29,NA,NA,NA,2021-05-11,19,5464,587,0,9,0,NA,NA,FALSE
"1878","Nordeste","BA","Amargosa",29,NA,NA,NA,2021-05-11,19,37241,2303,10,46,0,NA,NA,FALSE
"1879","Nordeste","BA","Amélia Rodrigues",29,NA,NA,NA,2021-05-11,19,25102,1819,0,37,0,NA,NA,FALSE
"1880","Nordeste","BA","América Dourada",29,NA,NA,NA,2021-05-11,19,16094,742,2,7,0,NA,NA,FALSE
"1881","Nordeste","BA","Anagé",29,NA,NA,NA,2021-05-11,19,22005,783,6,16,0,NA,NA,FALSE
"1882","Nordeste","BA","Andaraí",29,NA,NA,NA,2021-05-11,19,13143,654,4,6,0,NA,NA,FALSE
"1883","Nordeste","BA","Andorinha",29,NA,NA,NA,2021-05-11,19,14595,715,4,11,0,NA,NA,FALSE
"1884","Nordeste","BA","Angical",29,NA,NA,NA,2021-05-11,19,13977,489,6,10,0,NA,NA,FALSE
"1885","Nordeste","BA","Anguera",29,NA,NA,NA,2021-05-11,19,11221,341,8,1,0,NA,NA,FALSE
"1886","Nordeste","BA","Antas",29,NA,NA,NA,2021-05-11,19,19291,1057,0,7,0,NA,NA,FALSE
"1887","Nordeste","BA","Antônio Cardoso",29,NA,NA,NA,2021-05-11,19,11683,339,0,7,0,NA,NA,FALSE
"1888","Nordeste","BA","Antônio Gonçalves",29,NA,NA,NA,2021-05-11,19,11798,668,1,8,0,NA,NA,FALSE
"1889","Nordeste","BA","Aporá",29,NA,NA,NA,2021-05-11,19,17731,454,1,18,0,NA,NA,FALSE
"1890","Nordeste","BA","Apuarema",29,NA,NA,NA,2021-05-11,19,7330,639,0,9,0,NA,NA,FALSE
"1891","Nordeste","BA","Aracatu",29,NA,NA,NA,2021-05-11,19,13135,723,2,14,0,NA,NA,FALSE
"1892","Nordeste","BA","Araçás",29,NA,NA,NA,2021-05-11,19,12177,550,0,7,0,NA,NA,FALSE
"1893","Nordeste","BA","Araci",29,NA,NA,NA,2021-05-11,19,54379,3204,1,42,0,NA,NA,FALSE
"1894","Nordeste","BA","Aramari",29,NA,NA,NA,2021-05-11,19,11397,515,0,11,0,NA,NA,FALSE
"1895","Nordeste","BA","Arataca",29,NA,NA,NA,2021-05-11,19,11019,508,5,14,0,NA,NA,FALSE
"1896","Nordeste","BA","Aratuípe",29,NA,NA,NA,2021-05-11,19,8825,312,2,8,0,NA,NA,FALSE
"1897","Nordeste","BA","Aurelino Leal",29,NA,NA,NA,2021-05-11,19,11531,830,1,23,0,NA,NA,FALSE
"1898","Nordeste","BA","Baianópolis",29,NA,NA,NA,2021-05-11,19,13877,544,14,7,0,NA,NA,FALSE
"1899","Nordeste","BA","Baixa Grande",29,NA,NA,NA,2021-05-11,19,20468,618,1,7,0,NA,NA,FALSE
"1900","Nordeste","BA","Banzaê",29,NA,NA,NA,2021-05-11,19,13229,836,16,7,0,NA,NA,FALSE
"1901","Nordeste","BA","Barra",29,NA,NA,NA,2021-05-11,19,53578,1736,20,31,0,NA,NA,FALSE
"1902","Nordeste","BA","Barra da Estiva",29,NA,NA,NA,2021-05-11,19,20598,1527,18,14,1,NA,NA,FALSE
"1903","Nordeste","BA","Barra do Choça",29,NA,NA,NA,2021-05-11,19,31603,1793,6,27,0,NA,NA,FALSE
"1904","Nordeste","BA","Barra do Mendes",29,NA,NA,NA,2021-05-11,19,13865,651,2,11,0,NA,NA,FALSE
"1905","Nordeste","BA","Barra do Rocha",29,NA,NA,NA,2021-05-11,19,5714,372,3,5,0,NA,NA,FALSE
"1906","Nordeste","BA","Barreiras",29,NA,NA,NA,2021-05-11,19,155439,13676,210,202,5,NA,NA,FALSE
"1907","Nordeste","BA","Barro Alto",29,NA,NA,NA,2021-05-11,19,14931,741,3,8,0,NA,NA,FALSE
"1908","Nordeste","BA","Barrocas",29,NA,NA,NA,2021-05-11,19,15978,684,0,18,0,NA,NA,FALSE
"1909","Nordeste","BA","Barro Preto",29,NA,NA,NA,2021-05-11,19,5591,553,0,10,0,NA,NA,FALSE
"1910","Nordeste","BA","Belmonte",29,NA,NA,NA,2021-05-11,19,23328,900,0,18,1,NA,NA,FALSE
"1911","Nordeste","BA","Belo Campo",29,NA,NA,NA,2021-05-11,19,17211,681,2,9,0,NA,NA,FALSE
"1912","Nordeste","BA","Biritinga",29,NA,NA,NA,2021-05-11,19,15979,309,1,6,0,NA,NA,FALSE
"1913","Nordeste","BA","Boa Nova",29,NA,NA,NA,2021-05-11,19,12633,753,13,11,0,NA,NA,FALSE
"1914","Nordeste","BA","Boa Vista do Tupim",29,NA,NA,NA,2021-05-11,19,18576,190,1,4,0,NA,NA,FALSE
"1915","Nordeste","BA","Bom Jesus da Lapa",29,NA,NA,NA,2021-05-11,19,69148,3637,78,54,0,NA,NA,FALSE
"1916","Nordeste","BA","Bom Jesus da Serra",29,NA,NA,NA,2021-05-11,19,9880,415,0,8,0,NA,NA,FALSE
"1917","Nordeste","BA","Boninal",29,NA,NA,NA,2021-05-11,19,14368,569,0,7,0,NA,NA,FALSE
"1918","Nordeste","BA","Bonito",29,NA,NA,NA,2021-05-11,19,16764,665,13,10,0,NA,NA,FALSE
"1919","Nordeste","BA","Boquira",29,NA,NA,NA,2021-05-11,19,21508,463,1,10,0,NA,NA,FALSE
"1920","Nordeste","BA","Botuporã",29,NA,NA,NA,2021-05-11,19,10211,188,0,3,0,NA,NA,FALSE
"1921","Nordeste","BA","Brejões",29,NA,NA,NA,2021-05-11,19,14295,551,2,9,1,NA,NA,FALSE
"1922","Nordeste","BA","Brejolândia",29,NA,NA,NA,2021-05-11,19,10557,129,0,8,0,NA,NA,FALSE
"1923","Nordeste","BA","Brotas de Macaúbas",29,NA,NA,NA,2021-05-11,19,10231,69,3,1,0,NA,NA,FALSE
"1924","Nordeste","BA","Brumado",29,NA,NA,NA,2021-05-11,19,67195,8260,19,165,0,NA,NA,FALSE
"1925","Nordeste","BA","Buerarema",29,NA,NA,NA,2021-05-11,19,18349,1240,0,37,0,NA,NA,FALSE
"1926","Nordeste","BA","Buritirama",29,NA,NA,NA,2021-05-11,19,21174,782,0,18,0,NA,NA,FALSE
"1927","Nordeste","BA","Caatiba",29,NA,NA,NA,2021-05-11,19,6758,731,0,8,0,NA,NA,FALSE
"1928","Nordeste","BA","Cabaceiras do Paraguaçu",29,NA,NA,NA,2021-05-11,19,18807,463,6,4,0,NA,NA,FALSE
"1929","Nordeste","BA","Cachoeira",29,NA,NA,NA,2021-05-11,19,33470,1274,6,18,0,NA,NA,FALSE
"1930","Nordeste","BA","Caculé",29,NA,NA,NA,2021-05-11,19,23170,1323,1,11,0,NA,NA,FALSE
"1931","Nordeste","BA","Caém",29,NA,NA,NA,2021-05-11,19,9213,423,0,7,0,NA,NA,FALSE
"1932","Nordeste","BA","Caetanos",29,NA,NA,NA,2021-05-11,19,14542,580,3,9,0,NA,NA,FALSE
"1933","Nordeste","BA","Caetité",29,NA,NA,NA,2021-05-11,19,50975,1975,21,21,0,NA,NA,FALSE
"1934","Nordeste","BA","Cafarnaum",29,NA,NA,NA,2021-05-11,19,18437,767,3,16,0,NA,NA,FALSE
"1935","Nordeste","BA","Cairu",29,NA,NA,NA,2021-05-11,19,18176,1044,0,11,0,NA,NA,FALSE
"1936","Nordeste","BA","Caldeirão Grande",29,NA,NA,NA,2021-05-11,19,13327,539,0,6,0,NA,NA,FALSE
"1937","Nordeste","BA","Camacan",29,NA,NA,NA,2021-05-11,19,31988,2456,9,66,1,NA,NA,FALSE
"1938","Nordeste","BA","Camaçari",29,NA,NA,NA,2021-05-11,19,299132,20798,72,528,1,NA,NA,TRUE
"1939","Nordeste","BA","Camamu",29,NA,NA,NA,2021-05-11,19,35316,1965,1,40,1,NA,NA,FALSE
"1940","Nordeste","BA","Campo Alegre de Lourdes",29,NA,NA,NA,2021-05-11,19,28798,611,4,20,0,NA,NA,FALSE
"1941","Nordeste","BA","Campo Formoso",29,NA,NA,NA,2021-05-11,19,71206,4108,35,50,2,NA,NA,FALSE
"1942","Nordeste","BA","Canápolis",29,NA,NA,NA,2021-05-11,19,9711,308,1,4,0,NA,NA,FALSE
"1943","Nordeste","BA","Canarana",29,NA,NA,NA,2021-05-11,19,26176,1318,15,24,0,NA,NA,FALSE
"1944","Nordeste","BA","Canavieiras",29,NA,NA,NA,2021-05-11,19,31099,1060,2,57,2,NA,NA,FALSE
"1945","Nordeste","BA","Candeal",29,NA,NA,NA,2021-05-11,19,8258,479,0,2,0,NA,NA,FALSE
"1946","Nordeste","BA","Candeias",29,NA,NA,NA,2021-05-11,19,87076,6342,43,131,2,NA,NA,TRUE
"1947","Nordeste","BA","Candiba",29,NA,NA,NA,2021-05-11,19,14319,543,7,12,0,NA,NA,FALSE
"1948","Nordeste","BA","Cândido Sales",29,NA,NA,NA,2021-05-11,19,25189,1636,4,45,0,NA,NA,FALSE
"1949","Nordeste","BA","Cansanção",29,NA,NA,NA,2021-05-11,19,34834,744,7,32,0,NA,NA,FALSE
"1950","Nordeste","BA","Canudos",29,NA,NA,NA,2021-05-11,19,16668,506,5,11,0,NA,NA,FALSE
"1951","Nordeste","BA","Capela do Alto Alegre",29,NA,NA,NA,2021-05-11,19,11637,762,0,13,0,NA,NA,FALSE
"1952","Nordeste","BA","Capim Grosso",29,NA,NA,NA,2021-05-11,19,30662,3264,21,18,0,NA,NA,FALSE
"1953","Nordeste","BA","Caraíbas",29,NA,NA,NA,2021-05-11,19,8951,250,0,2,0,NA,NA,FALSE
"1954","Nordeste","BA","Caravelas",29,NA,NA,NA,2021-05-11,19,22016,1188,1,11,0,NA,NA,FALSE
"1955","Nordeste","BA","Cardeal da Silva",29,NA,NA,NA,2021-05-11,19,9295,266,1,3,0,NA,NA,FALSE
"1956","Nordeste","BA","Carinhanha",29,NA,NA,NA,2021-05-11,19,29018,863,2,17,1,NA,NA,FALSE
"1957","Nordeste","BA","Casa Nova",29,NA,NA,NA,2021-05-11,19,71969,1906,0,46,0,NA,NA,FALSE
"1958","Nordeste","BA","Castro Alves",29,NA,NA,NA,2021-05-11,19,26264,1401,26,25,0,NA,NA,FALSE
"1959","Nordeste","BA","Catolândia",29,NA,NA,NA,2021-05-11,19,3577,166,4,1,0,NA,NA,FALSE
"1960","Nordeste","BA","Catu",29,NA,NA,NA,2021-05-11,19,54704,4971,32,73,1,NA,NA,FALSE
"1961","Nordeste","BA","Caturama",29,NA,NA,NA,2021-05-11,19,9329,194,0,6,0,NA,NA,FALSE
"1962","Nordeste","BA","Central",29,NA,NA,NA,2021-05-11,19,17266,343,1,13,0,NA,NA,FALSE
"1963","Nordeste","BA","Chorrochó",29,NA,NA,NA,2021-05-11,19,11177,176,2,10,0,NA,NA,FALSE
